param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, LAp, LAd, pLAd,nLA, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 155, 85.24
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 156, 85.3
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 157, 85.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 158, 85.1
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 159, 85.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 160, 85.31
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 161, 85.56
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 162, 85.48
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 163, 85.23
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 164, 85.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 165, 85.29
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 166, 85.15
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 167, 85.47
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 168, 85.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 169, 85.34
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 170, 84.87
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 171, 85.46
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 172, 85.26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 173, 85.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 174, 85.48
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 175, 85.42
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 176, 84.54
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 177, 85.24
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 178, 85.33
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 179, 85.37
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 180, 85.01
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 181, 84.86
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 182, 85.26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 183, 85.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 184, 85.66
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 185, 85.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 186, 85.47
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 187, 85.33
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 188, 85.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 189, 85.18
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 190, 85.2
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 191, 85.45
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 192, 85.13
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 193, 85.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 194, 85.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 195, 85.13
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 196, 85.12
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 197, 85.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 198, 85.37
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 199, 85.42
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 200, 84.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 201, 85.51
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 202, 84.77
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 203, 85.27
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 204, 85.65
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 205, 85.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 206, 85.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 207, 84.74
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 208, 84.8
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 209, 85.31
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 210, 84.79
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 211, 85.4
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 212, 84.57
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 213, 85.28
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 214, 85.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 215, 85.3
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 216, 85.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 217, 85.22
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 218, 85.09
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 219, 85.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 220, 85.09
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 221, 85.52
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 222, 84.76
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 223, 84.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 224, 85.25
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 225, 85.32
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 226, 85.15
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 227, 85.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 228, 85.03
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 229, 85.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 230, 85.28
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 231, 85.82
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 232, 85.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 233, 85.46
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 234, 85.78
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 235, 85.26
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 236, 85.59
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 237, 84.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 238, 85.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 239, 85.37
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 240, 85.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 241, 85.47
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 242, 85.32
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 243, 85.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 244, 85.6
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 245, 85.24
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 246, 85.78
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 247, 85.29
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 248, 85.18
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 249, 85.63
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 5000, 1, 1, 0, 250, 85.26
param->optimization_type, NL_LTP_Gp, NL_LTD_Gp, NL_LTP_Gn, NL_LTD_Gn, kp, kd, knp, knd, LAp, LAd, pLAd,nLA, pof, nof, newUpdateRate, nnewUpdateRate, ReverseUpdate, RefreshRate, FullRefresh, dominance, wv, epoch, accuracy
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 1, 11.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 2, 18.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 3, 23.41
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 4, 48.92
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 5, 20.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 6, 20.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 7, 31.18
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 8, 34.83
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 9, 52.52
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 10, 23.66
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 11, 27.11
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 12, 33.63
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 13, 50.06
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 14, 55.22
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 15, 33.17
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 16, 38.08
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 17, 52.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 18, 55.21
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 19, 56.05
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 20, 35.1
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 21, 49.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 22, 55.03
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 23, 56.55
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 24, 56.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 25, 45.56
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 26, 54.91
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 27, 56.54
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 28, 56.68
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 29, 56.53
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 30, 53.39
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 31, 55.95
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 32, 56.98
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 33, 56.43
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 34, 56.53
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 35, 55.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 36, 55.71
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 37, 56.48
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 38, 56.94
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 39, 56.9
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 40, 54.91
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 41, 56.98
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 42, 56.95
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 43, 57.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 44, 56.88
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 45, 55.73
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 46, 57.12
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 47, 57
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 48, 57.36
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 49, 57.22
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 50, 56.88
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 51, 57.12
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 52, 57.28
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 53, 57.21
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 54, 57.01
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 55, 56.93
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 56, 57.07
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 57, 57.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 58, 57.2
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 59, 57.06
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 60, 57.02
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.2, 0.3, 0.3,0.2, 12.5, 12.5, 6, 6, 0, 10000, 1, 1, 0, 61, 57.34
