0.2<=w<0.4 : 0, 1835
0.4<=w<0.6 : 0, 427
0.6<=w<0.8 : 0, 919
0.8<=w<=1 : 251, 655
epoch, 6
IH, 0.990385, HO, 1
-1<=w<-0.8 : 304, 985
-0.8<=w<-0.6 : 0, 1331
-0.6<=w<-0.4 : 0, 657
-0.4<=w<-0.2 : 0, 2289
-0.2<=w<0 : 0, 27629
0<=w<-0.2 : 0, 34166
0.2<=w<0.4 : 0, 1620
0.4<=w<0.6 : 0, 366
0.6<=w<0.8 : 0, 826
0.8<=w<=1 : 244, 584
epoch, 7
IH, 0.985646, HO, 1
-1<=w<-0.8 : 301, 905
-0.8<=w<-0.6 : 0, 1245
-0.6<=w<-0.4 : 0, 606
-0.4<=w<-0.2 : 0, 2124
-0.2<=w<0 : 0, 28219
0<=w<-0.2 : 0, 34686
0.2<=w<0.4 : 0, 1458
0.4<=w<0.6 : 0, 319
0.6<=w<0.8 : 0, 768
0.8<=w<=1 : 242, 539
epoch, 8
IH, 0.984655, HO, 1
-1<=w<-0.8 : 300, 852
-0.8<=w<-0.6 : 0, 1179
-0.6<=w<-0.4 : 0, 554
-0.4<=w<-0.2 : 0, 1997
-0.2<=w<0 : 0, 28629
0<=w<-0.2 : 0, 35065
0.2<=w<0.4 : 0, 1325
0.4<=w<0.6 : 0, 298
0.6<=w<0.8 : 0, 731
0.8<=w<=1 : 235, 515
epoch, 9
IH, 0.983827, HO, 1
-1<=w<-0.8 : 282, 791
-0.8<=w<-0.6 : 0, 1127
-0.6<=w<-0.4 : 0, 540
-0.4<=w<-0.2 : 0, 1899
-0.2<=w<0 : 0, 28487
0<=w<-0.2 : 0, 36175
0.2<=w<0.4 : 0, 1230
0.4<=w<0.6 : 0, 266
0.6<=w<0.8 : 0, 680
0.8<=w<=1 : 219, 491
epoch, 10
IH, 0.987879, HO, 1
-1<=w<-0.8 : 274, 734
-0.8<=w<-0.6 : 0, 1045
-0.6<=w<-0.4 : 0, 535
-0.4<=w<-0.2 : 0, 1790
-0.2<=w<0 : 0, 28433
0<=w<-0.2 : 0, 37037
0.2<=w<0.4 : 0, 1179
0.4<=w<0.6 : 0, 244
0.6<=w<0.8 : 0, 649
0.8<=w<=1 : 209, 478
epoch, 11
IH, 0.987382, HO, 1
-1<=w<-0.8 : 246, 671
-0.8<=w<-0.6 : 0, 962
-0.6<=w<-0.4 : 0, 508
-0.4<=w<-0.2 : 0, 1707
-0.2<=w<0 : 0, 29080
0<=w<-0.2 : 0, 37495
0.2<=w<0.4 : 0, 1074
0.4<=w<0.6 : 0, 232
0.6<=w<0.8 : 0, 602
0.8<=w<=1 : 191, 433
epoch, 12
IH, 0.986254, HO, 1
-1<=w<-0.8 : 244, 645
-0.8<=w<-0.6 : 0, 923
-0.6<=w<-0.4 : 0, 495
-0.4<=w<-0.2 : 0, 1641
-0.2<=w<0 : 0, 29220
0<=w<-0.2 : 0, 37823
0.2<=w<0.4 : 0, 1016
0.4<=w<0.6 : 0, 227
0.6<=w<0.8 : 0, 566
0.8<=w<=1 : 189, 415
epoch, 13
IH, 0.992647, HO, 1
-1<=w<-0.8 : 209, 599
-0.8<=w<-0.6 : 0, 839
-0.6<=w<-0.4 : 0, 471
-0.4<=w<-0.2 : 0, 1564
-0.2<=w<0 : 0, 29263
0<=w<-0.2 : 0, 38892
0.2<=w<0.4 : 0, 927
0.4<=w<0.6 : 0, 216
0.6<=w<0.8 : 0, 511
0.8<=w<=1 : 169, 390
epoch, 14
IH, 0.988417, HO, 1
-1<=w<-0.8 : 203, 588
-0.8<=w<-0.6 : 0, 821
-0.6<=w<-0.4 : 0, 450
-0.4<=w<-0.2 : 0, 1522
-0.2<=w<0 : 0, 29392
0<=w<-0.2 : 0, 39072
0.2<=w<0.4 : 0, 896
0.4<=w<0.6 : 0, 215
0.6<=w<0.8 : 0, 502
0.8<=w<=1 : 169, 377
epoch, 15
IH, 0.995652, HO, 1
-1<=w<-0.8 : 197, 575
-0.8<=w<-0.6 : 0, 777
-0.6<=w<-0.4 : 0, 431
-0.4<=w<-0.2 : 0, 1434
-0.2<=w<0 : 0, 28933
0<=w<-0.2 : 0, 40096
0.2<=w<0.4 : 0, 860
0.4<=w<0.6 : 0, 207
0.6<=w<0.8 : 0, 474
0.8<=w<=1 : 162, 351
epoch, 1
IH, 0.988996, HO, 0.996621
-1<=w<-0.8 : 3173, 3699
-0.8<=w<-0.6 : 0, 4377
-0.6<=w<-0.4 : 0, 128
-0.4<=w<-0.2 : 0, 4467
-0.2<=w<0 : 0, 2087
0<=w<-0.2 : 0, 4885
0.2<=w<0.4 : 0, 4134
0.4<=w<0.6 : 0, 36
0.6<=w<0.8 : 15, 4033
0.8<=w<=1 : 2174, 3536
epoch, 2
IH, 0.961615, HO, 0.966678
-1<=w<-0.8 : 3826, 4866
-0.8<=w<-0.6 : 1, 6079
-0.6<=w<-0.4 : 0, 390
-0.4<=w<-0.2 : 0, 6229
-0.2<=w<0 : 0, 3717
0<=w<-0.2 : 0, 5197
0.2<=w<0.4 : 0, 5607
0.4<=w<0.6 : 1, 262
0.6<=w<0.8 : 17, 5459
0.8<=w<=1 : 2315, 4494
epoch, 3
IH, 0.810342, HO, 0.845316
-1<=w<-0.8 : 3765, 5743
-0.8<=w<-0.6 : 5, 7037
-0.6<=w<-0.4 : 3, 1040
-0.4<=w<-0.2 : 1, 7306
-0.2<=w<0 : 0, 4896
0<=w<-0.2 : 0, 5037
0.2<=w<0.4 : 1, 6549
0.4<=w<0.6 : 1, 708
0.6<=w<0.8 : 24, 6193
0.8<=w<=1 : 2223, 5095
epoch, 4
IH, 0.683204, HO, 0.812162
-1<=w<-0.8 : 3297, 6221
-0.8<=w<-0.6 : 8, 7526
-0.6<=w<-0.4 : 4, 1887
-0.4<=w<-0.2 : 1, 8119
-0.2<=w<0 : 0, 5780
0<=w<-0.2 : 0, 4630
0.2<=w<0.4 : 2, 7111
0.4<=w<0.6 : 1, 1259
0.6<=w<0.8 : 19, 6463
0.8<=w<=1 : 2076, 5433
epoch, 5
IH, 0.671764, HO, 0.82474
-1<=w<-0.8 : 3079, 6241
-0.8<=w<-0.6 : 7, 7634
-0.6<=w<-0.4 : 4, 2550
-0.4<=w<-0.2 : 1, 8413
-0.2<=w<0 : 0, 6076
0<=w<-0.2 : 0, 4421
0.2<=w<0.4 : 2, 7359
0.4<=w<0.6 : 0, 1557
0.6<=w<0.8 : 19, 6527
0.8<=w<=1 : 1990, 5522
epoch, 6
IH, 0.652395, HO, 0.811145
-1<=w<-0.8 : 2988, 6146
-0.8<=w<-0.6 : 5, 7768
-0.6<=w<-0.4 : 5, 3004
-0.4<=w<-0.2 : 2, 8624
-0.2<=w<0 : 0, 6158
0<=w<-0.2 : 0, 4298
0.2<=w<0.4 : 1, 7496
0.4<=w<0.6 : 0, 1728
0.6<=w<0.8 : 17, 6570
0.8<=w<=1 : 1955, 5523
epoch, 7
IH, 0.637205, HO, 0.819961
-1<=w<-0.8 : 2921, 6098
-0.8<=w<-0.6 : 6, 7836
-0.6<=w<-0.4 : 5, 3296
-0.4<=w<-0.2 : 2, 8749
-0.2<=w<0 : 0, 6182
0<=w<-0.2 : 0, 4246
0.2<=w<0.4 : 1, 7592
0.4<=w<0.6 : 0, 1863
0.6<=w<0.8 : 17, 6569
0.8<=w<=1 : 1934, 5510
epoch, 8
IH, 0.614151, HO, 0.808441
-1<=w<-0.8 : 2892, 6059
-0.8<=w<-0.6 : 7, 7864
-0.6<=w<-0.4 : 7, 3507
-0.4<=w<-0.2 : 2, 8843
-0.2<=w<0 : 0, 6136
0<=w<-0.2 : 0, 4246
0.2<=w<0.4 : 1, 7630
0.4<=w<0.6 : 0, 1909
0.6<=w<0.8 : 17, 6573
0.8<=w<=1 : 1927, 5498
epoch, 9
IH, 0.605637, HO, 0.805596
-1<=w<-0.8 : 2867, 6031
-0.8<=w<-0.6 : 6, 7910
-0.6<=w<-0.4 : 7, 3656
-0.4<=w<-0.2 : 3, 8885
-0.2<=w<0 : 0, 6121
0<=w<-0.2 : 0, 4214
0.2<=w<0.4 : 1, 7660
0.4<=w<0.6 : 0, 1939
0.6<=w<0.8 : 17, 6582
0.8<=w<=1 : 1917, 5485
epoch, 10
IH, 0.60383, HO, 0.80266
-1<=w<-0.8 : 2830, 6007
-0.8<=w<-0.6 : 7, 7940
-0.6<=w<-0.4 : 8, 3820
-0.4<=w<-0.2 : 4, 8965
-0.2<=w<0 : 0, 6103
0<=w<-0.2 : 0, 4200
0.2<=w<0.4 : 1, 7696
0.4<=w<0.6 : 0, 1975
0.6<=w<0.8 : 16, 6565
0.8<=w<=1 : 1907, 5472
epoch, 11
IH, 0.585387, HO, 0.793673
-1<=w<-0.8 : 2803, 6015
-0.8<=w<-0.6 : 7, 7959
-0.6<=w<-0.4 : 8, 3964
-0.4<=w<-0.2 : 2, 9025
-0.2<=w<0 : 2, 6097
0<=w<-0.2 : 0, 4179
0.2<=w<0.4 : 1, 7708
0.4<=w<0.6 : 0, 2008
0.6<=w<0.8 : 15, 6560
0.8<=w<=1 : 1898, 5462
epoch, 12
IH, 0.577731, HO, 0.796577
-1<=w<-0.8 : 2797, 5998
-0.8<=w<-0.6 : 7, 7977
-0.6<=w<-0.4 : 8, 4067
-0.4<=w<-0.2 : 2, 9072
-0.2<=w<0 : 2, 6073
0<=w<-0.2 : 0, 4171
0.2<=w<0.4 : 1, 7739
0.4<=w<0.6 : 0, 2016
0.6<=w<0.8 : 15, 6561
0.8<=w<=1 : 1895, 5464
epoch, 13
IH, 0.575428, HO, 0.793066
-1<=w<-0.8 : 2777, 5988
-0.8<=w<-0.6 : 7, 8019
-0.6<=w<-0.4 : 8, 4123
-0.4<=w<-0.2 : 4, 9108
-0.2<=w<0 : 2, 6050
0<=w<-0.2 : 0, 4171
0.2<=w<0.4 : 1, 7751
0.4<=w<0.6 : 0, 2031
0.6<=w<0.8 : 15, 6566
0.8<=w<=1 : 1893, 5452
epoch, 14
IH, 0.566901, HO, 0.791338
-1<=w<-0.8 : 2750, 5984
-0.8<=w<-0.6 : 9, 8035
-0.6<=w<-0.4 : 8, 4229
-0.4<=w<-0.2 : 3, 9119
-0.2<=w<0 : 2, 6053
0<=w<-0.2 : 0, 4174
0.2<=w<0.4 : 1, 7777
0.4<=w<0.6 : 0, 2054
0.6<=w<0.8 : 15, 6546
0.8<=w<=1 : 1890, 5452
epoch, 15
IH, 0.575352, HO, 0.797882
-1<=w<-0.8 : 2724, 5998
-0.8<=w<-0.6 : 8, 8057
-0.6<=w<-0.4 : 8, 4318
-0.4<=w<-0.2 : 6, 9142
-0.2<=w<0 : 3, 6039
0<=w<-0.2 : 0, 4170
0.2<=w<0.4 : 1, 7785
0.4<=w<0.6 : 0, 2071
0.6<=w<0.8 : 15, 6540
0.8<=w<=1 : 1885, 5442
epoch, 1
IH, 0.994, HO, 0.999911
-1<=w<-0.8 : 1732, 3496
-0.8<=w<-0.6 : 1, 3986
-0.6<=w<-0.4 : 0, 362
-0.4<=w<-0.2 : 0, 4140
-0.2<=w<0 : 0, 1171
0<=w<-0.2 : 0, 5599
0.2<=w<0.4 : 0, 4080
0.4<=w<0.6 : 0, 233
0.6<=w<0.8 : 0, 3918
0.8<=w<=1 : 1225, 3441
epoch, 2
IH, 0.994341, HO, 0.999911
-1<=w<-0.8 : 1701, 3564
-0.8<=w<-0.6 : 1, 4035
-0.6<=w<-0.4 : 0, 374
-0.4<=w<-0.2 : 0, 4195
-0.2<=w<0 : 0, 1186
0<=w<-0.2 : 0, 5635
0.2<=w<0.4 : 0, 4129
0.4<=w<0.6 : 0, 246
0.6<=w<0.8 : 0, 3967
0.8<=w<=1 : 1208, 3514
epoch, 3
IH, 0.994165, HO, 0.999911
-1<=w<-0.8 : 1652, 3649
-0.8<=w<-0.6 : 1, 4077
-0.6<=w<-0.4 : 0, 393
-0.4<=w<-0.2 : 0, 4248
-0.2<=w<0 : 0, 1246
0<=w<-0.2 : 0, 5652
0.2<=w<0.4 : 0, 4200
0.4<=w<0.6 : 0, 262
0.6<=w<0.8 : 0, 4017
0.8<=w<=1 : 1193, 3600
epoch, 4
IH, 0.994146, HO, 0.99991
-1<=w<-0.8 : 1581, 3858
-0.8<=w<-0.6 : 1, 4229
-0.6<=w<-0.4 : 0, 508
-0.4<=w<-0.2 : 0, 4451
-0.2<=w<0 : 0, 1367
0<=w<-0.2 : 0, 5753
0.2<=w<0.4 : 0, 4368
0.4<=w<0.6 : 0, 328
0.6<=w<0.8 : 0, 4141
0.8<=w<=1 : 1148, 3760
epoch, 5
IH, 0.992846, HO, 0.99991
-1<=w<-0.8 : 1568, 4411
-0.8<=w<-0.6 : 1, 4825
-0.6<=w<-0.4 : 0, 782
-0.4<=w<-0.2 : 0, 5215
-0.2<=w<0 : 0, 1864
0<=w<-0.2 : 0, 6083
0.2<=w<0.4 : 0, 5030
0.4<=w<0.6 : 0, 600
0.6<=w<0.8 : 0, 4610
0.8<=w<=1 : 1113, 4250
epoch, 6
IH, 0.988132, HO, 0.999906
-1<=w<-0.8 : 1287, 5305
-0.8<=w<-0.6 : 1, 5621
-0.6<=w<-0.4 : 0, 1406
-0.4<=w<-0.2 : 0, 6381
-0.2<=w<0 : 0, 2534
0<=w<-0.2 : 0, 6746
0.2<=w<0.4 : 0, 6000
0.4<=w<0.6 : 0, 1198
0.6<=w<0.8 : 0, 5260
0.8<=w<=1 : 980, 4995
epoch, 7
IH, 0.976624, HO, 0.999661
-1<=w<-0.8 : 944, 5803
-0.8<=w<-0.6 : 1, 6194
-0.6<=w<-0.4 : 0, 3216
-0.4<=w<-0.2 : 0, 8282
-0.2<=w<0 : 0, 4266
0<=w<-0.2 : 0, 7512
0.2<=w<0.4 : 0, 7598
0.4<=w<0.6 : 0, 3139
0.6<=w<0.8 : 0, 5708
0.8<=w<=1 : 748, 5233
epoch, 8
IH, 0.949718, HO, 1
-1<=w<-0.8 : 589, 4611
-0.8<=w<-0.6 : 1, 5409
-0.6<=w<-0.4 : 0, 5283
-0.4<=w<-0.2 : 0, 10084
-0.2<=w<0 : 0, 9603
0<=w<-0.2 : 0, 10080
0.2<=w<0.4 : 0, 9511
0.4<=w<0.6 : 0, 4953
0.6<=w<0.8 : 0, 5192
0.8<=w<=1 : 473, 4185
epoch, 9
IH, 0.958248, HO, 1
-1<=w<-0.8 : 263, 2658
-0.8<=w<-0.6 : 0, 3320
-0.6<=w<-0.4 : 0, 3412
-0.4<=w<-0.2 : 0, 7603
-0.2<=w<0 : 0, 19852
0<=w<-0.2 : 0, 23804
0.2<=w<0.4 : 0, 6833
0.4<=w<0.6 : 0, 3059
0.6<=w<0.8 : 0, 2855
0.8<=w<=1 : 223, 2386
epoch, 10
IH, 0.951115, HO, 1
-1<=w<-0.8 : 144, 1698
-0.8<=w<-0.6 : 0, 2046
-0.6<=w<-0.4 : 0, 2406
-0.4<=w<-0.2 : 0, 4999
-0.2<=w<0 : 0, 20577
0<=w<-0.2 : 0, 37579
0.2<=w<0.4 : 0, 4230
0.4<=w<0.6 : 0, 1933
0.6<=w<0.8 : 0, 1804
0.8<=w<=1 : 107, 1395
epoch, 11
IH, 0.960248, HO, 1
-1<=w<-0.8 : 104, 1312
-0.8<=w<-0.6 : 0, 1600
-0.6<=w<-0.4 : 0, 2038
-0.4<=w<-0.2 : 0, 4051
-0.2<=w<0 : 0, 17694
0<=w<-0.2 : 0, 45401
0.2<=w<0.4 : 0, 3386
0.4<=w<0.6 : 0, 1691
0.6<=w<0.8 : 0, 1366
0.8<=w<=1 : 64, 1049
epoch, 12
IH, 0.957413, HO, 1
-1<=w<-0.8 : 75, 1079
-0.8<=w<-0.6 : 0, 1327
-0.6<=w<-0.4 : 0, 1694
-0.4<=w<-0.2 : 0, 3489
-0.2<=w<0 : 0, 14047
0<=w<-0.2 : 0, 52318
0.2<=w<0.4 : 0, 2865
0.4<=w<0.6 : 0, 1355
0.6<=w<0.8 : 0, 1112
0.8<=w<=1 : 49, 827
epoch, 13
IH, 0.967118, HO, 1
-1<=w<-0.8 : 62, 878
-0.8<=w<-0.6 : 0, 1124
-0.6<=w<-0.4 : 0, 1527
-0.4<=w<-0.2 : 0, 3151
-0.2<=w<0 : 0, 17030
0<=w<-0.2 : 0, 51571
0.2<=w<0.4 : 0, 2514
0.4<=w<0.6 : 0, 1180
0.6<=w<0.8 : 0, 869
0.8<=w<=1 : 41, 653
epoch, 14
IH, 0.970588, HO, 1
-1<=w<-0.8 : 48, 785
-0.8<=w<-0.6 : 0, 1008
-0.6<=w<-0.4 : 0, 1391
-0.4<=w<-0.2 : 0, 2824
-0.2<=w<0 : 0, 11822
0<=w<-0.2 : 0, 58269
0.2<=w<0.4 : 0, 2293
0.4<=w<0.6 : 0, 1040
0.6<=w<0.8 : 0, 726
0.8<=w<=1 : 37, 554
epoch, 15
IH, 0.964377, HO, 1
-1<=w<-0.8 : 41, 705
-0.8<=w<-0.6 : 0, 900
-0.6<=w<-0.4 : 0, 1316
-0.4<=w<-0.2 : 0, 2616
-0.2<=w<0 : 0, 10768
0<=w<-0.2 : 0, 60507
0.2<=w<0.4 : 0, 2039
0.4<=w<0.6 : 0, 939
0.6<=w<0.8 : 0, 634
0.8<=w<=1 : 31, 461
epoch, 1
IH, 0.99877, HO, 1
-1<=w<-0.8 : 1138, 3174
-0.8<=w<-0.6 : 0, 3274
-0.6<=w<-0.4 : 0, 433
-0.4<=w<-0.2 : 0, 3681
-0.2<=w<0 : 0, 869
0<=w<-0.2 : 0, 5241
0.2<=w<0.4 : 0, 3451
0.4<=w<0.6 : 0, 452
0.6<=w<0.8 : 0, 3076
0.8<=w<=1 : 1007, 2856
epoch, 2
IH, 0.996039, HO, 1
-1<=w<-0.8 : 895, 4525
-0.8<=w<-0.6 : 0, 4495
-0.6<=w<-0.4 : 0, 1724
-0.4<=w<-0.2 : 0, 6028
-0.2<=w<0 : 0, 2207
0<=w<-0.2 : 0, 7148
0.2<=w<0.4 : 0, 5529
0.4<=w<0.6 : 0, 1700
0.6<=w<0.8 : 0, 4260
0.8<=w<=1 : 785, 4061
epoch, 3
IH, 0.996981, HO, 1
-1<=w<-0.8 : 674, 4722
-0.8<=w<-0.6 : 0, 4917
-0.6<=w<-0.4 : 0, 3035
-0.4<=w<-0.2 : 0, 7670
-0.2<=w<0 : 0, 3802
0<=w<-0.2 : 0, 9471
0.2<=w<0.4 : 0, 7157
0.4<=w<0.6 : 0, 3172
0.6<=w<0.8 : 0, 4532
0.8<=w<=1 : 595, 3853
epoch, 4
IH, 0.99628, HO, 1
-1<=w<-0.8 : 482, 3887
-0.8<=w<-0.6 : 0, 4280
-0.6<=w<-0.4 : 0, 3626
-0.4<=w<-0.2 : 0, 8365
-0.2<=w<0 : 0, 10055
0<=w<-0.2 : 0, 14260
0.2<=w<0.4 : 0, 8478
0.4<=w<0.6 : 0, 3728
0.6<=w<0.8 : 0, 3728
0.8<=w<=1 : 364, 3101
epoch, 5
IH, 0.994624, HO, 1
-1<=w<-0.8 : 219, 2563
-0.8<=w<-0.6 : 0, 2891
-0.6<=w<-0.4 : 0, 2801
-0.4<=w<-0.2 : 0, 6295
-0.2<=w<0 : 0, 19942
0<=w<-0.2 : 0, 24721
0.2<=w<0.4 : 0, 6108
0.4<=w<0.6 : 0, 2932
0.6<=w<0.8 : 0, 2520
0.8<=w<=1 : 139, 1977
epoch, 6
IH, 0.992436, HO, 1
-1<=w<-0.8 : 129, 1987
-0.8<=w<-0.6 : 0, 2234
-0.6<=w<-0.4 : 0, 2265
-0.4<=w<-0.2 : 0, 4876
-0.2<=w<0 : 0, 16844
0<=w<-0.2 : 0, 37894
0.2<=w<0.4 : 0, 4693
0.4<=w<0.6 : 0, 2392
0.6<=w<0.8 : 0, 1814
0.8<=w<=1 : 70, 1342
epoch, 7
IH, 0.984962, HO, 1
-1<=w<-0.8 : 75, 1368
-0.8<=w<-0.6 : 0, 1606
-0.6<=w<-0.4 : 0, 1808
-0.4<=w<-0.2 : 0, 3779
-0.2<=w<0 : 0, 18196
0<=w<-0.2 : 0, 44038
0.2<=w<0.4 : 0, 3611
0.4<=w<0.6 : 0, 1786
0.6<=w<0.8 : 0, 1248
0.8<=w<=1 : 44, 921
epoch, 8
IH, 0.989097, HO, 1
-1<=w<-0.8 : 56, 1138
-0.8<=w<-0.6 : 0, 1311
-0.6<=w<-0.4 : 0, 1572
-0.4<=w<-0.2 : 0, 3200
-0.2<=w<0 : 0, 18610
0<=w<-0.2 : 0, 47258
0.2<=w<0.4 : 0, 2995
0.4<=w<0.6 : 0, 1414
0.6<=w<0.8 : 0, 976
0.8<=w<=1 : 27, 737
epoch, 9
IH, 0.996317, HO, 1
-1<=w<-0.8 : 33, 971
-0.8<=w<-0.6 : 0, 1149
-0.6<=w<-0.4 : 0, 1407
-0.4<=w<-0.2 : 0, 2831
-0.2<=w<0 : 0, 14638
0<=w<-0.2 : 0, 53519
0.2<=w<0.4 : 0, 2571
0.4<=w<0.6 : 0, 1184
0.6<=w<0.8 : 0, 823
0.8<=w<=1 : 26, 600
epoch, 10
IH, 0.993548, HO, 1
-1<=w<-0.8 : 30, 862
-0.8<=w<-0.6 : 0, 1034
-0.6<=w<-0.4 : 0, 1282
-0.4<=w<-0.2 : 0, 2612
-0.2<=w<0 : 0, 10755
0<=w<-0.2 : 0, 58913
0.2<=w<0.4 : 0, 2227
0.4<=w<0.6 : 0, 1082
0.6<=w<0.8 : 0, 723
0.8<=w<=1 : 24, 502
epoch, 11
IH, 0.995122, HO, 1
-1<=w<-0.8 : 27, 800
-0.8<=w<-0.6 : 0, 983
-0.6<=w<-0.4 : 0, 1201
-0.4<=w<-0.2 : 0, 2430
-0.2<=w<0 : 0, 9550
0<=w<-0.2 : 0, 61053
0.2<=w<0.4 : 0, 2042
0.4<=w<0.6 : 0, 990
0.6<=w<0.8 : 0, 647
0.8<=w<=1 : 20, 444
epoch, 12
IH, 0.994505, HO, 1
-1<=w<-0.8 : 27, 728
-0.8<=w<-0.6 : 0, 899
-0.6<=w<-0.4 : 0, 1142
-0.4<=w<-0.2 : 0, 2275
-0.2<=w<0 : 0, 8861
0<=w<-0.2 : 0, 62651
0.2<=w<0.4 : 0, 1870
0.4<=w<0.6 : 0, 891
0.6<=w<0.8 : 0, 586
0.8<=w<=1 : 17, 384
epoch, 13
IH, 0.993769, HO, 1
-1<=w<-0.8 : 23, 683
-0.8<=w<-0.6 : 0, 833
-0.6<=w<-0.4 : 0, 1124
-0.4<=w<-0.2 : 0, 2147
-0.2<=w<0 : 0, 8318
0<=w<-0.2 : 0, 63919
0.2<=w<0.4 : 0, 1728
0.4<=w<0.6 : 0, 816
0.6<=w<0.8 : 0, 544
0.8<=w<=1 : 16, 349
epoch, 14
IH, 0.993243, HO, 1
-1<=w<-0.8 : 22, 615
-0.8<=w<-0.6 : 0, 781
-0.6<=w<-0.4 : 0, 1058
-0.4<=w<-0.2 : 0, 2048
-0.2<=w<0 : 0, 8057
0<=w<-0.2 : 0, 64829
0.2<=w<0.4 : 0, 1611
0.4<=w<0.6 : 0, 757
0.6<=w<0.8 : 0, 497
0.8<=w<=1 : 15, 326
epoch, 15
IH, 0.992754, HO, 1
-1<=w<-0.8 : 22, 559
-0.8<=w<-0.6 : 0, 743
-0.6<=w<-0.4 : 0, 1002
-0.4<=w<-0.2 : 0, 1959
-0.2<=w<0 : 0, 7864
0<=w<-0.2 : 0, 65560
0.2<=w<0.4 : 0, 1569
0.4<=w<0.6 : 0, 691
0.6<=w<0.8 : 0, 465
0.8<=w<=1 : 14, 305
epoch, 1
IH, 0.977424, HO, 1
-1<=w<-0.8 : 794, 4118
-0.8<=w<-0.6 : 0, 4930
-0.6<=w<-0.4 : 0, 2567
-0.4<=w<-0.2 : 0, 6826
-0.2<=w<0 : 0, 4312
0<=w<-0.2 : 0, 9787
0.2<=w<0.4 : 0, 6261
0.4<=w<0.6 : 0, 2559
0.6<=w<0.8 : 0, 3992
0.8<=w<=1 : 733, 3171
epoch, 2
IH, 0.980611, HO, 1
-1<=w<-0.8 : 523, 2420
-0.8<=w<-0.6 : 0, 3164
-0.6<=w<-0.4 : 0, 2374
-0.4<=w<-0.2 : 0, 5725
-0.2<=w<0 : 0, 16729
0<=w<-0.2 : 0, 22738
0.2<=w<0.4 : 0, 5085
0.4<=w<0.6 : 0, 2163
0.6<=w<0.8 : 0, 2413
0.8<=w<=1 : 454, 1753
epoch, 3
IH, 0.987002, HO, 1
-1<=w<-0.8 : 288, 1766
-0.8<=w<-0.6 : 0, 2388
-0.6<=w<-0.4 : 0, 1944
-0.4<=w<-0.2 : 0, 4670
-0.2<=w<0 : 0, 20372
0<=w<-0.2 : 0, 32071
0.2<=w<0.4 : 0, 3830
0.4<=w<0.6 : 0, 1677
0.6<=w<0.8 : 0, 1604
0.8<=w<=1 : 251, 1077
epoch, 4
IH, 0.987715, HO, 1
-1<=w<-0.8 : 185, 1449
-0.8<=w<-0.6 : 0, 1902
-0.6<=w<-0.4 : 0, 1678
-0.4<=w<-0.2 : 0, 3944
-0.2<=w<0 : 0, 19202
0<=w<-0.2 : 0, 39695
0.2<=w<0.4 : 0, 3210
0.4<=w<0.6 : 0, 1371
0.6<=w<0.8 : 0, 1164
0.8<=w<=1 : 171, 763
epoch, 5
IH, 0.986343, HO, 1
-1<=w<-0.8 : 161, 1307
-0.8<=w<-0.6 : 0, 1675
-0.6<=w<-0.4 : 0, 1495
-0.4<=w<-0.2 : 0, 3454
-0.2<=w<0 : 0, 18208
0<=w<-0.2 : 0, 43947
0.2<=w<0.4 : 0, 2821
0.4<=w<0.6 : 0, 1183
0.6<=w<0.8 : 0, 964
0.8<=w<=1 : 135, 612
epoch, 6
IH, 0.992381, HO, 1
-1<=w<-0.8 : 140, 1160
-0.8<=w<-0.6 : 0, 1489
-0.6<=w<-0.4 : 0, 1338
-0.4<=w<-0.2 : 0, 3168
-0.2<=w<0 : 0, 17615
0<=w<-0.2 : 0, 46966
0.2<=w<0.4 : 0, 2528
0.4<=w<0.6 : 0, 1021
0.6<=w<0.8 : 0, 820
0.8<=w<=1 : 108, 494
epoch, 7
IH, 0.992974, HO, 1
-1<=w<-0.8 : 125, 1055
-0.8<=w<-0.6 : 0, 1332
-0.6<=w<-0.4 : 0, 1262
-0.4<=w<-0.2 : 0, 2915
-0.2<=w<0 : 0, 17439
0<=w<-0.2 : 0, 49000
0.2<=w<0.4 : 0, 2262
0.4<=w<0.6 : 0, 919
0.6<=w<0.8 : 0, 679
0.8<=w<=1 : 96, 419
epoch, 8
IH, 1, HO, 1
-1<=w<-0.8 : 102, 947
-0.8<=w<-0.6 : 0, 1215
-0.6<=w<-0.4 : 0, 1193
-0.4<=w<-0.2 : 0, 2692
-0.2<=w<0 : 0, 17340
0<=w<-0.2 : 0, 50770
0.2<=w<0.4 : 0, 2016
0.4<=w<0.6 : 0, 798
0.6<=w<0.8 : 0, 584
0.8<=w<=1 : 79, 354
epoch, 9
IH, 0.993421, HO, 1
-1<=w<-0.8 : 93, 858
-0.8<=w<-0.6 : 0, 1147
-0.6<=w<-0.4 : 0, 1121
-0.4<=w<-0.2 : 0, 2490
-0.2<=w<0 : 0, 16718
0<=w<-0.2 : 0, 52671
0.2<=w<0.4 : 0, 1809
0.4<=w<0.6 : 0, 724
0.6<=w<0.8 : 0, 519
0.8<=w<=1 : 64, 304
epoch, 10
IH, 0.977876, HO, 1
-1<=w<-0.8 : 78, 733
-0.8<=w<-0.6 : 0, 1012
-0.6<=w<-0.4 : 0, 1046
-0.4<=w<-0.2 : 0, 2224
-0.2<=w<0 : 0, 19402
0<=w<-0.2 : 0, 51524
0.2<=w<0.4 : 0, 1609
0.4<=w<0.6 : 0, 632
0.6<=w<0.8 : 0, 441
